idx,cx,cy,cz,xmin,ymin,zmin,xmax,ymax,zmax,dx,dy,dz,vol_mm3
1135,-1450.3658496214925,1696.9999999999343,-1396.5191733662268,-1450.865849721493,1679.9999998999342,-1397.019173466227,-1449.8658495214918,1714.0000000999344,-1396.0191732662267,1.0000002000012955,34.00000020000016,1.0000002000001587,26.703537555512643
1136,-1449.2723090821933,1696.9999999999343,-1396.5764833974467,-1449.772309182194,1679.9999998999342,-1397.0764834974468,-1448.7723089821927,1714.0000000999344,-1396.0764832974467,1.0000002000012955,34.00000020000016,1.0000002000001587,26.703537555513417
1137,-1453.0310889133002,1696.9999999999343,-1398.2500000000173,-1453.5310890133007,1679.9999998999342,-1398.7500001000174,-1452.5310888132994,1714.0000000999344,-1397.7499999000172,1.0000002000012955,34.00000020000016,1.0000002000001587,26.703537555513606
1138,-1452.6010068892228,1696.9999999999343,-1402.341957122273,-1453.1010069892236,1679.9999998999342,-1402.841957222273,-1452.1010067892223,1714.0000000999344,-1401.841957022273,1.0000002000012955,34.00000020000016,1.0000002000001587,26.703537555513474
1139,-1448.576421749286,1696.9999999999343,-1403.1974091017637,-1449.0764218492868,1679.9999998999342,-1403.6974092017638,-1448.0764216492855,1714.0000000999344,-1402.6974090017636,1.0000002000012955,34.00000020000016,1.0000002000001587,26.70353755551315
1140,-1450.0000000000537,1696.9999999999343,-1400.0000000000155,-1453.0000001000542,1679.9999998999342,-1403.0000001000155,-1446.999999900053,1714.0000000999344,-1396.9999999000154,6.0000002000012955,34.00000020000016,6.000000200000159,961.3273519984809
1141,-745.00000000005,1639.99999999997,-449.9999999999869,-1300.0000001000524,1579.999999899956,-840.0000000999879,-189.99999990004775,1700.000000099984,-59.999999899985994,1110.0000002000047,120.0000002000279,780.000000200002,12736013.05615313
1142,-745.0000000000487,1584.99999999997,-449.999999999987,-1290.0000001000496,1579.9999998999563,-830.0000000999879,-199.99999990004775,1590.0000000999837,-69.99999989998608,1090.000000200002,10.000000200027443,760.0000002000019,8284000.0
1143,-745.0000000000507,1649.99999999997,-449.999999999987,-750.0000001000521,1609.9999998999697,-830.000000099987,-739.9999999000491,1690.0000000999703,-69.99999989998696,10.000000200003,80.00000020000061,760.0000002,607999.9999999988
1144,-1025.0000000000505,1660.3877052960158,-449.99999999998744,-1025.5000001000517,1640.7754104920684,-779.2245895078821,-1024.4999999000495,1680.0000000999632,-120.7754104920928,1.000000200002205,39.22458960789481,658.4491790157894,552.3329904636927
1145,-1021.6713021930175,1659.0788547183256,-449.99999999998744,-1022.1713022930186,1638.1577093366875,-781.8422906632632,-1021.1713020930165,1680.0000000999635,-118.15770933671176,1.0000002000020913,41.84229076327597,663.6845813265514,558.300253263778
1146,-1022.9427516170265,1656.9610899974273,-449.99999999998744,-1023.4427517170276,1633.922179894891,-786.0778201050595,-1022.4427515170254,1680.0000000999635,-113.92217989491542,1.000000200002205,46.077820205072385,672.155640210144,567.95548729087
1147,-1027.0572483830745,1656.961089997427,-449.99999999998744,-1027.5572484830757,1633.9221798948909,-786.0778201050595,-1026.5572482830732,1680.0000000999632,-113.92217989491542,1.0000002000024324,46.077820205072385,672.155640210144,567.9554872908668
1148,-1028.3286978070837,1659.0788547183251,-449.99999999998744,-1028.8286979070847,1638.1577093366873,-781.8422906632632,-1027.8286977070825,1680.0000000999632,-118.15770933671176,1.000000200002205,41.84229076327597,663.6845813265514,558.3002532637778
1149,-1026.0815594803626,1660.2949972172355,-449.9999999999874,-1026.5815595803638,1640.5899943345078,-779.4100056654424,-1025.5815593803616,1680.0000000999632,-120.58999433453235,1.000000200002205,39.41000576545548,658.8200113309101,552.7556616833111
1150,-1028.5000000000505,1658.493518945504,-449.99999999998744,-1029.0000001000517,1636.987037791045,-783.0129622089055,-1027.9999999000493,1680.0000000999632,-116.98703779106943,1.0000002000024324,43.012962308918304,666.0259244178361,560.9688943146874
1151,-1026.0815594803626,1656.6920406737727,-449.9999999999875,-1026.5815595803638,1633.384081247582,-786.6159187523685,-1025.5815593803613,1680.0000000999632,-113.3840812476064,1.0000002000024324,46.615918852381355,673.2318375047621,569.1821269456608
1152,-1022.1684405197384,1657.3801441435799,-449.99999999998744,-1022.6684406197395,1634.760288187196,-785.2397118127544,-1021.6684404197373,1680.0000000999635,-114.76028818722044,1.000000200002205,45.23971191276746,670.479423625534,566.0449512394292
1153,-1022.1684405197384,1659.6068937474288,-449.9999999999874,-1022.6684406197395,1639.2137873948939,-780.7862126050564,-1021.6684404197374,1680.0000000999635,-119.21378739491831,1.0000002000020913,40.7862127050696,661.5724252101381,555.8928373898274
1154,-1023.9184405197386,1660.2949972172357,-449.9999999999874,-1024.4184406197396,1640.589994334508,-779.4100056654424,-1023.4184404197375,1680.0000000999635,-120.58999433453235,1.0000002000020913,39.41000576545548,658.8200113309101,552.7556616833044
1155,-1021.5000000000505,1658.4935189455043,-449.99999999998744,-1022.0000001000516,1636.9870377910452,-783.0129622089055,-1020.9999999000495,1680.0000000999635,-116.98703779106943,1.0000002000020913,43.012962308918304,666.0259244178361,560.968894314697
1156,-1023.9184405197384,1656.6920406737727,-449.9999999999875,-1024.4184406197396,1633.3840812475821,-786.6159187523685,-1023.4184404197373,1680.0000000999635,-113.3840812476064,1.0000002000023187,46.615918852381355,673.2318375047621,569.1821269456613
1157,-1027.8315594803626,1657.3801441435794,-449.99999999998744,-1028.3315595803638,1634.7602881871958,-785.2397118127544,-1027.3315593803613,1680.0000000999632,-114.76028818722044,1.0000002000024324,45.23971191276746,670.479423625534,566.0449512394384
1158,-1027.8315594803626,1659.6068937474283,-449.9999999999874,-1028.3315595803638,1639.2137873948936,-780.7862126050564,-1027.3315593803616,1680.0000000999632,-119.21378739491831,1.000000200002205,40.7862127050696,661.5724252101381,555.8928373898358
1159,-1027.0572483830747,1660.025947893581,-449.99999999998744,-1027.5572484830757,1640.0518956871988,-779.9481043127514,-1026.5572482830735,1680.0000000999632,-120.05189568722345,1.000000200002205,39.94810441276445,659.896208625528,553.9823013383252
1160,-1028.3286978070835,1657.9081831726828,-449.9999999999874,-1028.8286979070847,1635.8163662454024,-784.1836337545478,-1027.8286977070823,1680.0000000999632,-115.81636624542699,1.0000002000024324,44.18363385456087,668.3672675091209,563.6375353651941
1161,-1025.0000000000505,1656.5993325949926,-449.9999999999874,-1025.5000001000517,1633.1986650900217,-786.8013349099289,-1024.4999999000493,1680.0000000999632,-113.19866509004595,1.0000002000024324,46.80133500994157,673.602669819883,569.6047981653356
1162,-1021.6713021930175,1657.908183172683,-449.9999999999874,-1022.1713022930186,1635.8163662454026,-784.1836337545478,-1021.1713020930165,1680.0000000999635,-115.81636624542699,1.0000002000020913,44.18363385456087,668.3672675091209,563.6375353652046
1163,-1022.9427516170266,1660.0259478935814,-449.99999999998744,-1023.4427517170276,1640.051895687199,-779.9481043127514,-1022.4427515170256,1680.0000000999635,-120.05189568722345,1.0000002000019776,39.94810441276445,659.896208625528,553.982301338331
1164,-465.0000000000506,1660.3877052960297,-449.9999999999865,-465.5000001000516,1640.775410492082,-779.2245895078812,-464.49999990004954,1680.0000000999771,-120.7754104920919,1.0000002000020345,39.22458960789504,658.4491790157894,552.3329904636639
1165,-468.3286978070835,1659.0788547183392,-449.9999999999865,-468.8286979070846,1638.1577093367011,-781.8422906632622,-467.8286977070824,1680.0000000999771,-118.15770933671085,1.0000002000021482,41.84229076327597,663.6845813265514,558.3002532637169
1166,-467.05724838307447,1656.961089997441,-449.9999999999865,-467.55724848307557,1633.9221798949047,-786.0778201050585,-466.55724828307336,1680.0000000999771,-113.9221798949145,1.000000200002205,46.077820205072385,672.155640210144,567.955487290824
1167,-462.9427516170265,1656.9610899974411,-449.9999999999865,-463.4427517170276,1633.922179894905,-786.0778201050585,-462.4427515170254,1680.0000000999773,-113.9221798949145,1.000000200002205,46.077820205072385,672.155640210144,567.9554872908227
1168,-461.6713021930175,1659.0788547183392,-449.9999999999865,-462.1713022930186,1638.1577093367014,-781.8422906632622,-461.17130209301644,1680.0000000999773,-118.15770933671085,1.0000002000021482,41.84229076327597,663.6845813265514,558.3002532637205
1169,-463.9184405197385,1660.2949972172496,-449.99999999998647,-464.41844061973956,1640.5899943345219,-779.4100056654415,-463.41844041973746,1680.0000000999771,-120.58999433453144,1.0000002000020913,39.41000576545525,658.8200113309101,552.7556616832425
1170,-461.5000000000505,1658.4935189455182,-449.9999999999865,-462.0000001000516,1636.987037791059,-783.0129622089046,-460.99999990004943,1680.0000000999773,-116.98703779106852,1.0000002000021482,43.012962308918304,666.0259244178361,560.9688943146552
1171,-463.9184405197384,1656.6920406737866,-449.9999999999866,-464.41844061973956,1633.384081247596,-786.6159187523676,-463.4184404197373,1680.0000000999771,-113.3840812476055,1.0000002000022619,46.61591885238113,673.2318375047621,569.1821269456478
1172,-467.8315594803625,1657.3801441435935,-449.9999999999865,-468.3315595803636,1634.7602881872097,-785.2397118127535,-467.3315593803614,1680.0000000999771,-114.76028818721953,1.000000200002205,45.23971191276746,670.479423625534,566.0449512394067
1173,-467.83155948036256,1659.6068937474424,-449.99999999998647,-468.3315595803636,1639.2137873949075,-780.7862126050555,-467.3315593803615,1680.0000000999771,-119.2137873949174,1.0000002000020913,40.7862127050696,661.5724252101381,555.8928373897712
1174,-466.08155948036256,1660.2949972172494,-449.99999999998647,-466.5815595803636,1640.5899943345216,-779.4100056654415,-465.5815593803615,1680.0000000999771,-120.58999433453144,1.0000002000020913,39.41000576545548,658.8200113309101,552.7556616832637
1175,-468.5000000000505,1658.493518945518,-449.9999999999865,-469.0000001000516,1636.9870377910588,-783.0129622089046,-467.99999990004943,1680.0000000999771,-116.98703779106852,1.0000002000021482,43.012962308918304,666.0259244178361,560.9688943146504
1176,-466.08155948036244,1656.6920406737863,-449.9999999999866,-466.5815595803636,1633.3840812475958,-786.6159187523676,-465.58155938036134,1680.0000000999771,-113.3840812476055,1.0000002000022619,46.615918852381355,673.2318375047621,569.1821269456361
1177,-462.16844051973845,1657.3801441435935,-449.9999999999865,-462.66844061973956,1634.7602881872099,-785.2397118127535,-461.66844041973735,1680.0000000999773,-114.76028818721953,1.000000200002205,45.23971191276746,670.479423625534,566.0449512393986
1178,-462.1684405197385,1659.6068937474424,-449.99999999998647,-462.66844061973956,1639.2137873949077,-780.7862126050555,-461.66844041973746,1680.0000000999773,-119.2137873949174,1.0000002000020913,40.7862127050696,661.5724252101381,555.892837389775
1179,-462.94275161702654,1660.025947893595,-449.9999999999865,-463.4427517170276,1640.051895687213,-779.9481043127505,-462.4427515170255,1680.0000000999773,-120.05189568722254,1.0000002000020913,39.94810441276445,659.896208625528,553.9823013382844
1180,-461.6713021930175,1657.908183172697,-449.99999999998647,-462.1713022930186,1635.8163662454165,-784.1836337545469,-461.1713020930164,1680.0000000999773,-115.81636624542608,1.000000200002205,44.18363385456087,668.3672675091209,563.6375353651673
1181,-465.0000000000505,1656.5993325950062,-449.99999999998647,-465.5000001000516,1633.1986650900353,-786.801334909928,-464.4999999000493,1680.0000000999771,-113.19866509004504,1.0000002000022619,46.801335009941795,673.602669819883,569.6047981652886
1182,-468.3286978070835,1657.9081831726967,-449.99999999998647,-468.8286979070846,1635.8163662454162,-784.1836337545469,-467.82869770708237,1680.0000000999771,-115.81636624542608,1.000000200002205,44.18363385456087,668.3672675091209,563.6375353651634
1183,-467.0572483830745,1660.025947893595,-449.9999999999865,-467.55724848307557,1640.0518956872127,-779.9481043127505,-466.5572482830735,1680.0000000999771,-120.05189568722254,1.0000002000020913,39.94810441276445,659.896208625528,553.9823013382656
1184,-465.0000000000526,1709.9999999998843,-120.00000000000982,-499.0000001000585,1699.9999998994165,-154.0000001000157,-430.99999990004665,1720.000000100352,-85.99999990000393,68.00000020001187,20.000000200935574,68.00000020001178,38492.860403223596
1185,-465.00000000005264,1701.399999999962,-120.00000000000982,-496.3445312825191,1699.999999899961,-151.34453128247625,-433.6554687175862,1702.8000000999627,-88.65546871754339,62.6890625649329,2.800000200001705,62.68906256493287,1708.280114608141
1186,-465.00000000005315,1708.4999999995975,-120.00000000000983,-499.0000001000532,1690.9999998992312,-154.00000010000983,-430.99999990005307,1726.000000099964,-85.99999990000983,68.00000020000016,35.00000020073276,68.0000002,36891.352085316976
1187,-465.000000000053,1715.7499999999618,-120.00000000000982,-492.24239465125703,1713.699999899961,-147.24239465121389,-437.7576053488489,1717.8000000999625,-92.75760534880575,54.4847893024081,4.100000200001432,54.48478930240813,1466.2523957513415
1188,-465.00000000005247,1695.5499999999618,-120.00000000000982,-472.99390738148685,1694.4999998999615,-127.9939073814442,-457.0060926186181,1696.600000099962,-112.00609261857544,15.987814762868766,2.1000002000005225,15.987814762868766,168.17644551047874
1189,-465.0000000000525,1697.7499999999618,-120.00000000000982,-472.99390738148696,1696.6999998999615,-127.9939073814442,-457.0060926186181,1698.800000099962,-112.00609261857544,15.98781476286888,2.1000002000005225,15.987814762868766,168.17644552053818
1190,-465.0000000000533,1714.8999999999623,-120.00000000000983,-501.50532255525866,1698.7946285279959,-156.50532255676356,-428.494677444848,1731.0053714719288,-83.49467744325611,73.01064511041068,32.21074294393293,73.01064511350745,19297.271618754843
1191,-465.0000000000525,1696.999999999962,-120.0000000000098,-470.00000010005294,1679.9999998999617,-125.00000010000981,-459.99999990005205,1714.0000000999623,-114.99999990000981,10.000000200000898,34.00000020000061,10.000000200000002,961.3273519984778
1192,-465.0000000000525,1696.999999999962,-120.00000000000983,-468.000000100053,1679.999999899962,-123.00000010000983,-461.9999999000521,1714.000000099962,-116.99999990000983,6.000000200000898,34.00000020000016,6.000000200000002,961.327351998477
1193,-461.5191733662638,1696.999999999962,-119.63415037857084,-462.01917346626425,1679.999999899962,-120.13415047857083,-461.01917326626335,1714.000000099962,-119.13415027857083,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513197
1194,-462.3989931108831,1696.999999999962,-117.65804287775217,-462.8989932108836,1679.999999899962,-118.15804297775217,-461.8989930108827,1714.000000099962,-117.15804277775217,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513215
1195,-461.96891108680586,1696.999999999962,-121.7500000000079,-462.46891118680634,1679.999999899962,-122.2500001000079,-461.46891098680544,1714.000000099962,-121.2499999000079,1.0000002000008976,34.00000020000016,1.0000002000000023,26.70353755551317
1196,-465.72769091791247,1696.999999999962,-123.42351660257862,-466.22769101791295,1679.999999899962,-123.92351670257861,-465.22769081791205,1714.000000099962,-122.92351650257861,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513265
1197,-468.4808266338413,1696.999999999962,-120.36584962144883,-468.9808267338417,1679.999999899962,-120.86584972144882,-467.9808265338408,1714.000000099962,-119.86584952144882,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513247
1198,-466.4235782508199,1696.999999999962,-116.80259089826163,-466.9235783508203,1679.999999899962,-117.30259099826162,-465.9235781508194,1714.000000099962,-116.30259079826162,1.0000002000008976,34.00000020000016,1.0000002000000023,26.7035375555132
1199,-463.25000000005446,1696.999999999962,-116.96891108676317,-463.7500001000549,1679.999999899962,-117.46891118676318,-462.749999900054,1714.000000099962,-116.46891098676318,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513286
1200,-467.3419571223102,1696.999999999962,-117.39899311084042,-467.8419572223106,1679.999999899962,-117.89899321084043,-466.8419570223097,1714.000000099962,-116.89899301084043,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513286
1201,-468.19740910180076,1696.999999999962,-121.42357825077715,-468.6974092018012,1679.999999899962,-121.92357835077715,-467.6974090018003,1714.000000099962,-120.92357815077715,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513257
1202,-464.6341503786135,1696.999999999962,-123.48082663379856,-465.134150478614,1679.999999899962,-123.98082673379855,-464.1341502786131,1714.000000099962,-122.98082653379855,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513293
1203,-461.5764833974838,1696.999999999962,-120.72769091786981,-462.0764834974842,1679.999999899962,-121.2276910178698,-461.0764832974833,1714.000000099962,-120.2276908178698,1.0000002000008976,34.00000020000016,1.0000002000000023,26.70353755551327
1204,-461.8025908983043,1696.999999999962,-118.57642174924248,-462.30259099830477,1679.999999899962,-119.0764218492425,-461.30259079830387,1714.000000099962,-118.07642164924249,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513282
1205,-462.65804287779486,1696.999999999962,-122.60100688917922,-463.15804297779533,1679.999999899962,-123.10100698917923,-462.15804277779444,1714.000000099962,-122.10100678917922,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513215
1206,-466.7500000000506,1696.999999999962,-123.03108891325647,-467.25000010005107,1679.999999899962,-123.53108901325646,-466.24999990005017,1714.000000099962,-122.53108881325646,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513197
1207,-468.42351660262136,1696.999999999962,-119.27230908214983,-468.9235167026218,1679.999999899962,-119.77230918214984,-467.9235165026209,1714.000000099962,-118.77230898214984,1.0000002000008976,34.00000020000016,1.0000002000000023,26.70353755551325
1208,-465.3658496214915,1696.999999999962,-116.51917336622108,-465.865849721492,1679.999999899962,-117.01917346622109,-464.8658495214911,1714.000000099962,-116.01917326622109,1.0000002000008976,34.00000020000016,1.0000002000000023,26.7035375555133
1209,-464.2723090821926,1696.999999999962,-116.57648339744102,-464.772309182193,1679.999999899962,-117.07648349744103,-463.7723089821921,1714.000000099962,-116.07648329744103,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513183
1210,-468.0310889132992,1696.999999999962,-118.25000000001174,-468.5310890132996,1679.999999899962,-118.75000010001175,-467.5310888132987,1714.000000099962,-117.74999990001174,1.0000002000008976,34.00000020000016,1.0000002000000023,26.70353755551327
1211,-467.60100688922194,1696.999999999962,-122.34195712226747,-468.10100698922236,1679.999999899962,-122.84195722226748,-467.10100678922146,1714.000000099962,-121.84195702226748,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513293
1212,-463.57642174928515,1696.999999999962,-123.19740910175804,-464.0764218492856,1679.999999899962,-123.69740920175803,-463.0764216492847,1714.000000099962,-122.69740900175803,1.0000002000008976,34.00000020000016,1.0000002000000023,26.703537555513286
1213,-465.0000000000525,1696.999999999962,-120.00000000000983,-468.000000100053,1679.999999899962,-123.00000010000983,-461.9999999000521,1714.000000099962,-116.99999990000983,6.000000200000898,34.00000020000016,6.000000200000002,961.327351998477
1214,-465.00000000005144,1709.999999999884,-780.0000000000098,-499.0000001000574,1699.9999998994163,-814.0000001000157,-430.9999999000455,1720.0000001003518,-745.9999999000039,68.00000020001187,20.000000200935574,68.00000020001175,38492.86040322361
1215,-465.0000000000515,1701.3999999999617,-780.0000000000098,-496.34453128251795,1699.9999998999608,-811.3445312824763,-433.65546871758505,1702.8000000999625,-748.6554687175433,62.6890625649329,2.800000200001705,62.68906256493301,1708.2801146081451
1216,-465.000000000052,1708.4999999995973,-780.0000000000098,-499.0000001000521,1690.999999899231,-814.0000001000097,-430.99999990005193,1726.0000000999637,-745.9999999000098,68.00000020000016,35.00000020073276,68.00000019999993,36891.352085316976
1217,-465.00000000005184,1715.7499999999616,-780.0000000000098,-492.2423946512559,1713.6999998999609,-807.2423946512139,-437.7576053488478,1717.8000000999623,-752.7576053488057,54.4847893024081,4.100000200001432,54.48478930240822,1466.2523957513404
1218,-465.00000000005133,1695.5499999999615,-780.0000000000098,-472.9939073814857,1694.4999998999613,-787.9939073814442,-457.00609261861695,1696.6000000999618,-772.0060926185754,15.987814762868766,2.1000002000005225,15.987814762868766,168.17644551047852
1219,-465.0000000000514,1697.7499999999616,-780.0000000000098,-472.9939073814858,1696.6999998999613,-787.9939073814442,-457.00609261861695,1698.8000000999618,-772.0060926185754,15.98781476286888,2.1000002000005225,15.987814762868766,168.17644552053812
1220,-465.0000000000522,1714.8999999999621,-780.0000000000098,-501.5053225552575,1698.7946285279957,-816.5053225567635,-428.49467744484684,1731.0053714719286,-743.494677443256,73.01064511041068,32.21074294393293,73.01064511350751,19297.271618754854
1221,-465.0000000000514,1696.9999999999618,-780.0000000000098,-470.0000001000518,1679.9999998999615,-785.0000001000097,-459.9999999000509,1714.000000099962,-774.9999999000098,10.000000200000898,34.00000020000061,10.000000199999931,961.3273519984783
1222,-465.0000000000514,1696.9999999999618,-780.0000000000098,-468.00000010005186,1679.9999998999617,-783.0000001000097,-461.99999990005097,1714.0000000999619,-776.9999999000098,6.000000200000898,34.00000020000016,6.000000199999931,961.3273519984764
1223,-461.51917336626263,1696.9999999999618,-779.6341503785708,-462.0191734662631,1679.9999998999617,-780.1341504785707,-461.0191732662622,1714.0000000999619,-779.1341502785708,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513343
1224,-462.398993110882,1696.9999999999618,-777.6580428777521,-462.89899321088245,1679.9999998999617,-778.1580429777521,-461.89899301088155,1714.0000000999619,-777.1580427777521,1.0000002000008976,34.00000020000016,1.0000001999999313,26.7035375555133
1225,-461.9689110868047,1696.9999999999618,-781.7500000000078,-462.4689111868052,1679.9999998999617,-782.2500001000078,-461.4689109868043,1714.0000000999619,-781.2499999000079,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513307
1226,-465.72769091791133,1696.9999999999618,-783.4235166025785,-466.2276910179118,1679.9999998999617,-783.9235167025786,-465.2276908179109,1714.0000000999619,-782.9235165025785,1.0000002000008976,34.00000020000016,1.000000200000045,26.70353755551315
1227,-468.48082663384014,1696.9999999999618,-780.3658496214488,-468.98082673384056,1679.9999998999617,-780.8658497214487,-467.98082653383966,1714.0000000999619,-779.8658495214488,1.0000002000008976,34.00000020000016,1.0000001999999313,26.70353755551337
1228,-466.42357825081876,1696.9999999999618,-776.8025908982615,-466.9235783508192,1679.9999998999617,-777.3025909982615,-465.9235781508183,1714.0000000999619,-776.3025907982616,1.0000002000008976,34.00000020000016,1.0000001999999313,26.70353755551327
1229,-463.2500000000533,1696.9999999999618,-776.9689110867631,-463.75000010005374,1679.9999998999617,-777.4689111867631,-462.74999990005284,1714.0000000999619,-776.4689109867631,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513364
1230,-467.34195712230905,1696.9999999999618,-777.3989931108404,-467.8419572223095,1679.9999998999617,-777.8989932108403,-466.8419570223086,1714.0000000999619,-776.8989930108404,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513417
1231,-468.1974091017996,1696.9999999999618,-781.4235782507772,-468.69740920180004,1679.9999998999617,-781.9235783507771,-467.69740900179914,1714.0000000999619,-780.9235781507772,1.0000002000008976,34.00000020000016,1.0000001999999313,26.70353755551329
1232,-464.6341503786124,1696.9999999999618,-783.4808266337985,-465.13415047861287,1679.9999998999617,-783.9808267337985,-464.13415027861197,1714.0000000999619,-782.9808265337986,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513208
1233,-461.57648339748266,1696.9999999999618,-780.7276909178697,-462.0764834974831,1679.9999998999617,-781.2276910178697,-461.0764832974822,1714.0000000999619,-780.2276908178698,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513293
1234,-461.80259089830315,1696.9999999999618,-778.5764217492424,-462.30259099830363,1679.9999998999617,-779.0764218492424,-461.30259079830273,1714.0000000999619,-778.0764216492424,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513133
1235,-462.6580428777937,1696.9999999999618,-782.6010068891792,-463.1580429777942,1679.9999998999617,-783.1010069891792,-462.1580427777933,1714.0000000999619,-782.1010067891792,1.0000002000008976,34.00000020000016,1.0000001999999313,26.70353755551309
1236,-466.75000000004945,1696.9999999999618,-783.0310889132564,-467.25000010004993,1679.9999998999617,-783.5310890132564,-466.24999990004903,1714.0000000999619,-782.5310888132565,1.0000002000008976,34.00000020000016,1.0000001999999313,26.70353755551311
1237,-468.4235166026202,1696.9999999999618,-779.2723090821498,-468.92351670262065,1679.9999998999617,-779.7723091821498,-467.92351650261975,1714.0000000999619,-778.7723089821499,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513385
1238,-465.3658496214904,1696.9999999999618,-776.519173366221,-465.86584972149086,1679.9999998999617,-777.019173466221,-464.86584952148996,1714.0000000999619,-776.0191732662211,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513368
1239,-464.27230908219144,1696.9999999999618,-776.576483397441,-464.77230918219186,1679.9999998999617,-777.076483497441,-463.77230898219096,1714.0000000999619,-776.076483297441,1.0000002000008976,34.00000020000016,1.000000200000045,26.703537555512906
1240,-468.03108891329805,1696.9999999999618,-778.2500000000117,-468.53108901329847,1679.9999998999617,-778.7500001000117,-467.5310888132976,1714.0000000999619,-777.7499999000117,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513115
1241,-467.6010068892208,1696.9999999999618,-782.3419571222674,-468.1010069892212,1679.9999998999617,-782.8419572222674,-467.1010067892203,1714.0000000999619,-781.8419570222675,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513208
1242,-463.576421749284,1696.9999999999618,-783.197409101758,-464.0764218492845,1679.9999998999617,-783.697409201758,-463.0764216492836,1714.0000000999619,-782.697409001758,1.0000002000008976,34.00000020000016,1.0000001999999313,26.703537555513293
1243,-465.0000000000514,1696.9999999999618,-780.0000000000098,-468.00000010005186,1679.9999998999617,-783.0000001000097,-461.99999990005097,1714.0000000999619,-776.9999999000098,6.000000200000898,34.00000020000016,6.000000199999931,961.3273519984764
1244,-1025.0000000000525,1709.9999999998704,-120.00000000001073,-1059.0000001000585,1699.9999998994026,-154.00000010001662,-990.9999999000466,1720.0000001003382,-85.99999990000484,68.00000020001187,20.000000200935574,68.00000020001178,38492.86040322369
1245,-1025.0000000000525,1701.399999999948,-120.00000000001073,-1056.344531282519,1699.9999998999472,-151.34453128247716,-993.655468717586,1702.8000000999489,-88.6554687175443,62.68906256493301,2.800000200001705,62.68906256493287,1708.2801146081456
1246,-1025.0000000000532,1708.4999999995837,-120.00000000001074,-1059.0000001000533,1690.9999998992173,-154.00000010001074,-990.999999900053,1726.00000009995,-85.99999990001074,68.00000020000027,35.00000020073276,68.0000002,36891.35208531695
1247,-1025.000000000053,1715.749999999948,-120.00000000001073,-1052.2423946512572,1713.6999998999472,-147.2423946512148,-997.7576053488489,1717.8000000999486,-92.75760534880666,54.48478930240833,4.100000200001432,54.48478930240813,1466.2523957513422
1248,-1025.0000000000525,1695.5499999999479,-120.00000000001073,-1032.993907381487,1694.4999998999476,-127.99390738144511,-1017.0060926186181,1696.6000000999481,-112.00609261857635,15.987814762868766,2.1000002000005225,15.987814762868766,168.17644551047883
1249,-1025.0000000000525,1697.749999999948,-120.00000000001073,-1032.993907381487,1696.6999998999477,-127.99390738144511,-1017.0060926186181,1698.8000000999482,-112.00609261857635,15.987814762868766,2.1000002000005225,15.987814762868766,168.17644552053844
1250,-1025.0000000000532,1714.8999999999485,-120.00000000001074,-1061.5053225552585,1698.794628527982,-156.50532255676447,-988.494677444848,1731.005371471915,-83.49467744325702,73.01064511041056,32.21074294393293,73.01064511350745,19297.271618754858
1251,-1025.0000000000523,1696.9999999999482,-120.00000000001071,-1030.0000001000528,1679.9999998999479,-125.00000010001072,-1019.9999999000519,1714.0000000999485,-114.99999990001072,10.000000200000954,34.00000020000061,10.000000200000002,961.3273519984767
1252,-1025.0000000000523,1696.9999999999482,-120.00000000001074,-1028.0000001000528,1679.999999899948,-123.00000010001074,-1021.9999999000519,1714.0000000999482,-116.99999990001074,6.0000002000009545,34.00000020000016,6.000000200000002,961.3273519984765
1253,-1021.5191733662637,1696.9999999999482,-119.63415037857175,-1022.019173466264,1679.999999899948,-120.13415047857174,-1021.0191732662632,1714.0000000999482,-119.13415027857174,1.000000200000727,34.00000020000016,1.0000002000000023,26.703537555513307
